OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2104935,LOP240624001086,1533 6TH AV,6TH AV,211,ROBBERY,1719254614000,"[-122.2518346, 37.7959394]",6055525,2117017,C,19X,CCD2,06/24/24  6:43:34 PM,1719304937000,19,3,2
2104936,LOP240624001087,910 39TH AV,39TH AV,R10851,RECOVERED STOLEN VEH,1719254679000,"[-122.2211452, 37.7714669]",6064227,2107943,C,23X,CCD5,06/24/24  6:44:39 PM,1719262062000,23,4,2
2104937,LOP240624001088,516 31ST ST,31ST ST,5150,MENTALLY ILL,1719254720000,"[-122.2673047, 37.8201002]",6051222,2125897,C,08X,CCD3,06/24/24  6:45:20 PM,1719265731000,8,2,1
2104938,LOP240624001089,100 SWAN WY,SWAN WY,415C,415 UNKNOWN,1719254759000,"[-122.2054614, 37.7323715]",6068500,2093627,C,31X,CCD7,06/24/24  6:45:59 PM,1719254825000,31,5,3
2104939,LOP240624001090,215 W MACARTHUR BLVD,W MACARTHUR BLVD,415UG,DISTURBANCE-UNWANTED,1719254863000,"[-122.2564252, 37.823037]",6054384,2126907,C,09X,CCD3,06/24/24  6:47:43 PM,1719273072000,9,2,1
2104940,LOP240624001091,10644 ACALANES DR,ACALANES DR,484LP,STOLEN LICENSE PLATE,1719254958000,"[-122.177587, 37.7321235]",6076558,2093391,P,31Z,CCD7,06/24/24  6:49:18 PM,1719254972000,31,5,3
2104941,LOP240624001092,3298 LAKESHORE AV,LAKESHORE AV,901,VEHICLE COLLISION/PR,1719254959000,"[-122.2447132, 37.8104794]",6057681,2122272,C,16X,CCD2,06/24/24  6:49:19 PM,1719256088000,16,3,2
2104942,LOP240624001093,1200 3RD AV,3RD AV,970B,AUTO BLOCKING DRIVEW,1719255179000,"[-122.2563933, 37.7965198]",6054212,2117253,C,19X,CCD2,06/24/24  6:52:59 PM,1719255337000,19,3,2
2104943,LOP240624001095,681 42ND ST,42ND ST,955B,BARKING DOG,1719255287000,"[-122.2686436, 37.8315343]",6050914,2130067,C,10Y,CCD1,06/24/24  6:54:47 PM,1719314355000,10,2,1
2104944,LOP240624001097,650 36TH ST,36TH ST,R10851,RECOVERED STOLEN VEH,1719255443000,"[-122.2712287, 37.825502]",6050126,2127885,C,06X,CCD1,06/24/24  6:57:23 PM,1719258414000,6,1,1
2104945,LOP240624001098,2112 FRUITVALE AV,FRUITVALE AV,WELCK,WELFARE CHECK -- CHE,1719255449000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,06/24/24  6:57:29 PM,1719255449000,21,3,2
2104946,LOP240624001099,4542 SAN CARLOS AV,SAN CARLOS AV,10851,STOLEN VEHICLE,1719255480000,"[-122.2064811, 37.7776845]",6068506,2110129,C,27X,CCD5,06/24/24  6:58:00 PM,1719256954000,27,4,3
2104947,LOP240624001101,285 SEXTUS RD,SEXTUS RD,242,BATTERY,1719255630000,"[-122.1913748, 37.7331322]",6072578,2093830,C,31Y,CCD7,06/24/24  7:00:30 PM,1719259041000,31,5,3
2104948,LOP240624001102,1715 HIGH ST,HIGH ST,911N,POLICE RELATED MATTE,1719255662000,"[-122.2126789, 37.7740733]",6066691,2108847,C,23X,CCD5,06/24/24  7:01:02 PM,1719255663000,23,4,2
2104949,LOP240624001103,9634 INTERNATIONAL BLVD,INTERNATIONAL BLVD,10851,STOLEN VEHICLE,1719255666000,"[-122.1713213, 37.7455537]",6078457,2098248,C,34X,CCD7,06/24/24  7:01:06 PM,1719257082000,34,5,3
2104950,LOP240624001104,7700 MACARTHUR BLVD,MACARTHUR BLVD,SECCK,SECURITY CHECK,1719255719000,"[-122.1691053, 37.7671721]",6079238,2106107,C,30Y,CCD6,06/24/24  7:01:59 PM,1719259508000,30,5,3
2104951,LOP240624001105,35TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,BCAST,BROADCAST,1719255724000,"[-122.2191301, 37.7821813]",6064881,2111833,C,23X,CCD5,06/24/24  7:02:04 PM,1719257132000,23,4,2
2104952,LOP240624001106,1000 POPLAR ST,POPLAR ST,R10851,RECOVERED STOLEN VEH,1719255821000,"[-122.2902701, 37.8073603]",6044501,2121385,C,02X,CCD3,06/24/24  7:03:41 PM,1719256008000,2,1,1
2104953,LOP240624001107,715 PERALTA ST,PERALTA ST,415F,415 FAMILY,1719255873000,"[-122.2981261, 37.8062382]",6042224,2121020,C,02Y,CCD3,06/24/24  7:04:33 PM,1719271393000,2,1,1
2104954,LOP240624001109,68TH AV&BANCROFT AV,AV&BANCROFT AV,215,CARJACKING,1719255964000,"[-122.1801655, 37.7686191]",6076051,2106691,C,30X,CCD6,06/24/24  7:06:04 PM,1719261578000,30,5,3
2104955,LOP240624001110,5142 BANCROFT AV,BANCROFT AV,970B,AUTO BLOCKING DRIVEW,1719255988000,"[-122.2049384, 37.771837]",6068913,2107992,P,27X,CCD4,06/24/24  7:06:28 PM,1719256004000,27,4,3
2104956,LOP240624001113,4300 EDGEWOOD AV,EDGEWOOD AV,SECCK,SECURITY CHECK,1719256088000,"[-122.2217324, 37.8076968]",6064300,2121136,C,16Y,CCD5,06/24/24  7:08:08 PM,1719258459000,16,3,2
2104957,LOP240624001112,40TH AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,R10851,RECOVERED STOLEN VEH,1719256046000,"[-122.2196901, 37.7718397]",6064650,2108071,C,23X,CCD5,06/24/24  7:07:26 PM,1719259068000,23,4,2
2104958,LOP240624001114,1900 EMBARCADERO,EMBARCADERO,933R,ALARM-RINGER,1719256104000,"[-122.2428596, 37.781962]",6058023,2111880,C,19X,CCD5,06/24/24  7:08:24 PM,1719256449000,19,3,2
2104959,LOP240624001116,9640 BANCROFT AV,BANCROFT AV,415,DISTURBING THE PEACE,1719256160000,"[-122.1624841, 37.7496121]",6081038,2099680,C,35X,CCD7,06/24/24  7:09:20 PM,1719256748000,35,5,3
2104960,LOP240624001117,2112 FRUITVALE AV,FRUITVALE AV,911C,911 HANG UP FROM CP,1719256201000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,06/24/24  7:10:01 PM,1719256201000,21,3,2
2104961,LOP240624001118,3634 FOOTHILL BLVD,FOOTHILL BLVD,245,ASSAULT W/DEADLY WEA,1719256240000,"[-122.2181651, 37.7804127]",6065148,2111184,C,24X,CCD5,06/24/24  7:10:40 PM,1719266357000,24,4,2
2104962,LOP240624001119,1000 40TH AV,40TH AV,R10851,RECOVERED STOLEN VEH,1719256264000,"[-122.2197328, 37.7718913]",6064638,2108090,C,23X,CCD5,06/24/24  7:11:04 PM,1719258977000,23,4,2
2104963,LOP240624001120,2919 FRUITVALE AV,FRUITVALE AV,945A,AMBULANCE REQUESTED,1719256313000,"[-122.2190408, 37.7932769]",6064981,2115872,C,21Y,CCD5,06/24/24  7:11:53 PM,1719256313000,21,3,2
2104964,LOP240624001122,9740 BANCROFT AV,BANCROFT AV,415BF,415 BOYFRIEND,1719256443000,"[-122.161974, 37.7489244]",6081181,2099427,C,35X,CCD7,06/24/24  7:14:03 PM,1719261837000,35,5,3
2104965,LOP240624001123,9244 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1719256575000,"[-122.1608876, 37.7544882]",6081531,2101447,C,35X,CCD7,06/24/24  7:16:15 PM,1719257536000,35,5,3
2104966,LOP240624001124,5900 HAYES ST,HAYES ST,911C,911 HANG UP FROM CP,1719256576000,"[-122.1943579, 37.7687098]",6071950,2106798,C,27Y,CCD6,06/24/24  7:16:16 PM,1719256576000,27,4,3
2104967,LOP240624001125,1527 INTERNATIONAL BLVD,INTERNATIONAL BLVD,949,SUSPICIOUS VEHICLE,1719256584000,"[-122.2450024, 37.7887589]",6057450,2114366,C,19X,CCD2,06/24/24  7:16:24 PM,1719257293000,19,3,2
2104968,LOP240624001127,5348 LAWTON AV,LAWTON AV,A459,ATTEMPTED BURGLARY,1719256655000,"[-122.2536959, 37.8397204]",6055286,2132966,C,12Y,CCD1,06/24/24  7:17:35 PM,1719258980000,12,2,1
2104969,LOP240624001129,2651 73RD AV,73RD AV,415C,415 UNKNOWN,1719256761000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,06/24/24  7:19:21 PM,1719269856000,30,5,3
2104970,LOP240624001128,13TH AV&E 19TH ST,AV&E 19TH ST,HAZ,HAZARDOUS SITUATION/,1719256730000,"[-122.2425827, 37.7931676]",6058179,2115958,C,17X,CCD2,06/24/24  7:18:50 PM,1719277619000,17,3,2
2104971,LOP240624001130,2030 INTERNATIONAL BLVD,INTERNATIONAL BLVD,INFO,BEAT INFORMATION,1719256791000,"[-122.2396242, 37.7856741]",6058983,2113214,C,19X,CCD2,06/24/24  7:19:51 PM,1719256875000,19,3,2
2104972,LOP240624001131,5462 COLLEGE AV,COLLEGE AV,459AU,AUTO BURGLARY,1719256885000,"[-122.2513974, 37.8413889]",6055961,2133561,C,12Y,CCD1,06/24/24  7:21:25 PM,1719256885000,12,2,1
2104973,LOP240624001133,E 22ND ST&9TH AV,22ND ST&9TH AV,UNSEC,UNSECURED PREMISE,1719257075000,"[-122.2431343, 37.7980872]",6058053,2117752,C,17Y,CCD2,06/24/24  7:24:35 PM,1719276828000,17,3,2
2104974,LOP240624001134,7677 OAKPORT ST,OAKPORT ST,484LP,STOLEN LICENSE PLATE,1719257117000,"[-122.2022442, 37.7465312]",6069524,2098765,C,31X,CCD7,06/24/24  7:25:17 PM,1719257401000,31,5,3
2104975,LOP240624001135,5345 FOOTHILL BLVD,FOOTHILL BLVD,911N,POLICE RELATED MATTE,1719257131000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,06/24/24  7:25:31 PM,1719257131000,27,4,3
2104976,LOP240624001137,2302 VALDEZ ST,VALDEZ ST,913TH,SUICIDE THREATS,1719257158000,"[-122.2641201, 37.8118416]",6052085,2122873,C,08X,CCD3,06/24/24  7:25:58 PM,1719267550000,8,2,1
2104977,LOP240624001136,311 9TH AV,9TH AV,ELEC,ELECTRONIC DEVICE,1719257146000,"[-122.2558879, 37.7883199]",6054302,2114265,C,19X,CCD2,06/24/24  7:25:46 PM,1719259744000,19,3,2
2104978,LOP240624001138,733 KEVIN CT,KEVIN CT,R10851,RECOVERED STOLEN VEH,1719257208000,"[-122.2070194, 37.758191]",6068221,2103035,P,26X,CCD6,06/24/24  7:26:48 PM,1719257225000,26,4,3
2104979,LOP240624001139,3501 MANDELA PKWY,MANDELA PKWY,945,AMBULANCE FOLLOW UP,1719257264000,"[-122.289744, 37.8256071]",6044780,2128025,C,07X,CCD3,06/24/24  7:27:44 PM,1719276150000,7,1,1
2104980,LOP240624001140,98 BROADWAY,BROADWAY,415CU,DISTURBANCE-CUSTOMER,1719257269000,"[-122.2767429, 37.7953195]",6048325,2116927,C,01X,CCD3,06/24/24  7:27:49 PM,1719261934000,1,1,1
2104981,LOP240624001143,585 7TH ST,7TH ST,911C,911 HANG UP FROM CP,1719257321000,"[-122.2774678, 37.8007308]",6048153,2118901,C,03Y,CCD3,06/24/24  7:28:41 PM,1719257321000,3,1,1
2104982,LOP240624001142,324 FAIRMOUNT AV,FAIRMOUNT AV,10851,STOLEN VEHICLE,1719257315000,"[-122.258686, 37.8177569]",6053695,2124997,C,08X,CCD3,06/24/24  7:28:35 PM,1719259210000,8,2,1
2104983,LOP240624001144,1909 82ND AV,82ND AV,907,PEEPING TOM,1719257361000,"[-122.1738947, 37.7584463]",6077797,2102955,P,30X,CCD6,06/24/24  7:29:21 PM,1719257361000,30,5,3
2104984,LOP240624001145,FOOTHILL BLVD&SEMINARY AV,BLVD&SEMINARY AV,SECCK,SECURITY CHECK,1719257398000,"[-122.1903983, 37.7715492]",6073113,2107811,C,29X,CCD6,06/24/24  7:29:58 PM,1719261122000,29,5,3
2104985,LOP240624001146,66 FRANKLIN ST,FRANKLIN ST,459AU,AUTO BURGLARY,1719257445000,"[-122.2756367, 37.7946577]",6048640,2116680,C,01X,CCD3,06/24/24  7:30:45 PM,1719257445000,1,1,1
2104986,LOP240624001149,1562 35TH AV,35TH AV,415F,415 FAMILY,1719257530000,"[-122.2214594, 37.778604]",6064184,2110543,C,23X,CCD5,06/24/24  7:32:10 PM,1719259444000,23,4,2
2104987,LOP240624001150,7101 EDGEWATER DR,EDGEWATER DR,273_6,VIOLATION OF COURT O,1719257597000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/24/24  7:33:17 PM,1719275960000,31,5,3
2104988,LOP240624001151,SB S13&EB SEMINARY OFFRP AV,S13&EB SEMINARY OFFRP AV,23152,DUI ALCOHOL/DRUGS,1719257637000,"[-122.1776101, 37.7829442]",6076883,2111893,C,28X,CCD6,06/24/24  7:33:57 PM,1719257640000,28,4,3
2104989,LOP240624001153,3405 LAKESHORE AV,LAKESHORE AV,945A,AMBULANCE REQUESTED,1719257694000,"[-122.2431526, 37.811104]",6058136,2122491,C,14Y,CCD2,06/24/24  7:34:54 PM,1719257694000,14,2,2
2104990,LOP240624001154,12TH ST&FALLON ST,ST&FALLON ST,BCAST,BROADCAST,1719257735000,"[-122.262606, 37.7992536]",6052436,2118282,C,03X,CCD2,06/24/24  7:35:35 PM,1719262401000,3,1,1
2104991,LOP240624001155,445 30TH ST,30TH ST,242,BATTERY,1719257785000,"[-122.2656263, 37.8191255]",6051700,2125533,C,08X,CCD3,06/24/24  7:36:25 PM,1719259589000,8,2,1
2104992,LOP240624001157,2441 77TH AV,77TH AV,415SS,415 SHOT SPOTTER GUN,1719257840000,"[-122.1752311, 37.7635501]",6077444,2104820,C,30X,CCD6,06/24/24  7:37:20 PM,1719261738000,30,5,3
2104993,LOP240624001158,AGNES ST&SHERIDAN RD,ST&SHERIDAN RD,901,VEHICLE COLLISION/PR,1719257926000,"[-122.2261816, 37.841071]",6063239,2133310,C,13X,CCD1,06/24/24  7:38:46 PM,1719257926000,13,2,1
2104994,LOP240624001159,LAKESHORE AV&MANDANA BLVD,AV&MANDANA BLVD,CHASE,PURSUIT,1719257983000,"[-122.242231, 37.8115214]",6058405,2122638,C,14Y,CCD2,06/24/24  7:39:43 PM,1719258273000,14,2,2
2104995,LOP240624001160,75TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,901,VEHICLE COLLISION/PR,1719258068000,"[-122.1706782, 37.7681826]",6078790,2106483,P,30Y,CCD6,06/24/24  7:41:08 PM,1719258068000,30,5,3
2104996,LOP240624001161,733 KEVIN CT,KEVIN CT,R10851,RECOVERED STOLEN VEH,1719258077000,"[-122.2070194, 37.758191]",6068221,2103035,C,26X,CCD6,06/24/24  7:41:17 PM,1719258271000,26,4,3
2104997,LOP240624001164,BROADWAY&HAWTHORNE AV,AV,WELCK,WELFARE CHECK -- CHE,1719258127000,"[-122.2609786, 37.8206948]",6053053,2126079,C,08X,CCD3,06/24/24  7:42:07 PM,1719259234000,8,2,1
2104998,LOP240624001162,1016 KIRKHAM CT,KIRKHAM CT,945A,AMBULANCE REQUESTED,1719258094000,"[-122.2915916, 37.8067469]",6044115,2121169,C,02X,CCD3,06/24/24  7:41:34 PM,1719258094000,2,1,1
2104999,LOP240624001163,75TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,901B,VEHICLE COLLISION-UN,1719258119000,"[-122.1706782, 37.7681826]",6078790,2106483,C,30Y,CCD6,06/24/24  7:41:59 PM,1719258374000,30,5,3
2105000,LOP240624001165,1 AIRPORT DR,AIRPORT DR,911C,911 HANG UP FROM CP,1719258197000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,06/24/24  7:43:17 PM,1719258197000,31,5,3
2105001,LOP240624001167,1209 E 19TH ST,E 19TH ST,601I,INCORRIGIBLE: BEYOND,1719258248000,"[-122.243383, 37.7937903]",6057952,2116189,C,17X,CCD2,06/24/24  7:44:08 PM,1719259107000,17,3,2
2105002,LOP240624001166,14TH ST&BRUSH ST,ST&BRUSH ST,901A,VEHICLE COLLISION-PE,1719258218000,"[-122.2786791, 37.8072198]",6047848,2121270,C,02X,CCD3,06/24/24  7:43:38 PM,1719262318000,2,1,1
2105003,LOP240624001168,892 45TH ST,45TH ST,594,VANDALISM,1719258286000,"[-122.2727591, 37.8344831]",6049746,2131163,C,10Y,CCD1,06/24/24  7:44:46 PM,1719263109000,10,2,1
2105004,LOP240624001170,3056 MACARTHUR BLVD,MACARTHUR BLVD,415LT,DISTURBANCE-LANDLORD,1719258426000,"[-122.2044035, 37.7970849]",6069235,2117181,P,22Y,CCD4,06/24/24  7:47:06 PM,1719315267000,22,3,2
2105005,LOP240624001169,75TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,273_6,VIOLATION OF COURT O,1719258419000,"[-122.1706782, 37.7681826]",6078790,2106483,C,30Y,CCD6,06/24/24  7:46:59 PM,1719258540000,30,5,3
2105006,LOP240624001171,3725 ALLENDALE AV,ALLENDALE AV,911C,911 HANG UP FROM CP,1719258525000,"[-122.2065874, 37.7869782]",6068537,2113513,C,24Y,CCD4,06/24/24  7:48:45 PM,1719286582000,24,4,2
2105007,LOP240624001172,2317 E 19TH ST,E 19TH ST,970B,AUTO BLOCKING DRIVEW,1719258539000,"[-122.232328, 37.786405]",6061096,2113441,P,21X,CCD5,06/24/24  7:48:59 PM,1719282643000,21,3,2
2105008,LOP240624001173,LONGRIDGE RD&PALOMA AV,RD&PALOMA AV,CKVEH,CHECK VEHICLE,1719258629000,"[-122.2325368, 37.8098926]",6061194,2121993,A,16X,CCD2,06/24/24  7:50:29 PM,1719267255000,16,3,2
2105009,LOP240624000871,8900 A ST,A ST,CODE33,EMERGENCY TRAFFIC ON,1719244773000,"[-122.1767859, 37.7496567]",6076904,2099770,C,33X,CCD7,06/24/24  3:59:33 PM,1719283366000,33,5,3
2105010,LOP240624001174,HANOVER AV&LAKESHORE AV,AV&LAKESHORE AV,415TH,415 THREATS,1719258647000,"[-122.254001, 37.8025105]",6054944,2119421,C,15X,CCD2,06/24/24  7:50:47 PM,1719304842000,15,3,2
2105011,LOP240624001175,88TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,953,INVESTIGATE REPORT O,1719258674000,"[-122.1754471, 37.7510354]",6077300,2100265,C,34X,CCD7,06/24/24  7:51:14 PM,1719258674000,34,5,3
2105012,LOP240624001178,98TH AV&C ST,AV&C ST,WELCK,WELFARE CHECK -- CHE,1719258813000,"[-122.1747808, 37.7423485]",6077436,2097099,A,32X,CCD7,06/24/24  7:53:33 PM,1719259958000,32,5,3
2105013,LOP240624001179,1027 E 17TH ST,E 17TH ST,415C,415 UNKNOWN,1719258892000,"[-122.2467691, 37.7938253]",6056974,2116220,C,17X,CCD2,06/24/24  7:54:52 PM,1719277612000,17,3,2
2105014,LOP240624001180,4001 SAN LEANDRO ST,SAN LEANDRO ST,R10851,RECOVERED STOLEN VEH,1719258935000,"[-122.219699, 37.7717764]",6064647,2108048,C,23X,CCD5,06/24/24  7:55:35 PM,1719307027000,23,4,2
2105015,LOP240624001181,3036 BROOK ST,BROOK ST,929,FIRE,1719258988000,"[-122.2608895, 37.8198583]",6053073,2125774,C,08X,CCD3,06/24/24  7:56:28 PM,1719258988000,8,2,1
2105016,LOP240624001183,715 PERALTA ST,PERALTA ST,911C,911 HANG UP FROM CP,1719259006000,"[-122.2981261, 37.8062382]",6042224,2121020,C,02Y,CCD3,06/24/24  7:56:46 PM,1719259006000,2,1,1
2105017,LOP240624001184,1445 HARRISON ST,HARRISON ST,WELCK,WELFARE CHECK -- CHE,1719259183000,"[-122.2674055, 37.8033926]",6051078,2119815,C,04X,CCD3,06/24/24  7:59:43 PM,1719274959000,4,1,1
2105018,LOP240624001186,301 E 18TH ST,E 18TH ST,SECCK,SECURITY CHECK,1719259316000,"[-122.2520019, 37.7996561]",6055502,2118371,C,15X,CCD2,06/24/24  8:01:56 PM,1719266655000,15,3,2
2105019,LOP240624001188,1057 76TH AV,76TH AV,970B,AUTO BLOCKING DRIVEW,1719259393000,"[-122.1900014, 37.7548654]",6073118,2101735,C,26Y,CCD7,06/24/24  8:03:13 PM,1719259393000,26,4,3
2105020,LOP240624001187,1529 JACKSON ST,JACKSON ST,415,DISTURBING THE PEACE,1719259386000,"[-122.264586, 37.8031822]",6051891,2119723,C,04X,CCD3,06/24/24  8:03:06 PM,1719277405000,4,1,1
2105021,LOP240624001189,101 WASHINGTON ST,WASHINGTON ST,459,BURGLARY,1719259442000,"[-122.2780687, 37.7959011]",6047946,2117146,C,01X,CCD3,06/24/24  8:04:02 PM,1719260347000,1,1,1
2105022,LOP240624001190,1235 98TH AV,98TH AV,911C,911 HANG UP FROM CP,1719259535000,"[-122.1733106, 37.7431083]",6077866,2097368,C,33X,CCD7,06/24/24  8:05:35 PM,1719259535000,33,5,3
2105023,LOP240624001191,2700 PARKER AV,PARKER AV,SECCK,SECURITY CHECK,1719259579000,"[-122.170227, 37.7648929]",6078899,2105283,C,30Y,CCD6,06/24/24  8:06:19 PM,1719262615000,30,5,3
2105024,LOP240624001192,1279 82ND AV,82ND AV,415N,DISTURBANCE-NEIGHBOR,1719259600000,"[-122.1810715, 37.7545261]",6075697,2101565,C,33X,CCD7,06/24/24  8:06:40 PM,1719297564000,33,5,3
2105025,LOP240624001193,455 7TH ST,7TH ST,975,STAND BY AND PRESERV,1719259721000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,06/24/24  8:08:41 PM,1719291058000,3,1,1
2105026,LOP240624001194,4TH ST&ALICE ST,ST&ALICE ST,953,INVESTIGATE REPORT O,1719259726000,"[-122.2707295, 37.7955803]",6050064,2116989,C,01X,CCD3,06/24/24  8:08:46 PM,1719259726000,1,1,1
2105027,LOP240624001196,3209 GALINDO ST,GALINDO ST,933R,ALARM-RINGER,1719259734000,"[-122.2212835, 37.7868414]",6064290,2113541,P,21Y,CCD5,06/24/24  8:08:54 PM,1719259744000,21,3,2
2105028,LOP240624001198,742 45TH AV,45TH AV,911N,POLICE RELATED MATTE,1719259780000,"[-122.2184175, 37.7672409]",6064987,2106390,C,26X,CCD5,06/24/24  8:09:40 PM,1719259780000,26,4,3
2105029,LOP240624001199,744 52ND ST,52ND ST,MSDIAL,MISDIAL,1719259808000,"[-122.2677056, 37.8373716]",6051225,2132187,C,11X,CCD1,06/24/24  8:10:08 PM,1719259809000,11,2,1
2105030,LOP240624001201,9360 MOUNTAIN BLVD,MOUNTAIN BLVD,945A,AMBULANCE REQUESTED,1719259865000,"[-122.1474054, 37.7589953]",6085457,2103019,C,35Y,CCD7,06/24/24  8:11:05 PM,1719259865000,35,5,3
2105031,LOP240624001202,3401 E 12TH ST,E 12TH ST,BTNFO,BEAT INFORMATION,1719260026000,"[-122.2240621, 37.7759317]",6063414,2109584,C,23X,CCD5,06/24/24  8:13:46 PM,1719260719000,23,4,2
2105032,LOP240624001205,201 E 12TH ST,E 12TH ST,945A,AMBULANCE REQUESTED,1719260127000,"[-122.2575172, 37.7970552]",6053891,2117454,C,19X,CCD2,06/24/24  8:15:27 PM,1719260127000,19,3,2
2105033,LOP240624001204,1622 HARRISON ST,HARRISON ST,945A,AMBULANCE REQUESTED,1719260110000,"[-122.2664291, 37.8046983]",6051369,2120285,C,04X,CCD3,06/24/24  8:15:10 PM,1719260110000,4,1,1
2105034,LOP240624001200,51ST ST&SHAFTER AV,ST&SHAFTER AV,374,DUMP WASTE OR OFFENS,1719259853000,"[-122.2582889, 37.8366608]",6053939,2131877,C,12X,CCD1,06/24/24  8:10:53 PM,1719261168000,12,2,1
2105035,LOP240624001206,3000 E 9TH ST,E 9TH ST,415,DISTURBING THE PEACE,1719260277000,"[-122.2327441, 37.77531]",6060901,2109404,C,20X,CCD5,06/24/24  8:17:57 PM,1719260277000,20,3,2
2105036,LOP240624001207,4725 LINCOLN AV,LINCOLN AV,945A,AMBULANCE REQUESTED,1719260301000,"[-122.1995031, 37.8102935]",6070738,2121964,C,22X,CCD4,06/24/24  8:18:21 PM,1719260301000,22,3,2
2105037,LOP240624001208,4500 GILBERT ST,GILBERT ST,945A,AMBULANCE REQUESTED,1719260303000,"[-122.2509256, 37.8329907]",6056040,2130501,C,09X,CCD1,06/24/24  8:18:23 PM,1719260306000,9,2,1
2105038,LOP240624001209,2340 COOLIDGE AV,COOLIDGE AV,10851,STOLEN VEHICLE,1719260366000,"[-122.2198105, 37.7851105]",6064704,2112903,P,21Y,CCD5,06/24/24  8:19:26 PM,1719260374000,21,3,2
2105039,LOP240624001210,E 17TH ST&27TH AV,17TH ST&27TH AV,10851,STOLEN VEHICLE,1719260501000,"[-122.2291895, 37.7831632]",6061981,2112244,P,20X,CCD5,06/24/24  8:21:41 PM,1719260501000,20,3,2
2105040,LOP240624001212,3521 69TH AV,69TH AV,945A,AMBULANCE REQUESTED,1719260816000,"[-122.1738025, 37.7717036]",6077910,2107781,C,29X,CCD6,06/24/24  8:26:56 PM,1719260816000,29,5,3
2105041,LOP240624001213,7425 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1719260818000,"[-122.1861301, 37.7586757]",6074262,2103102,C,26Y,CCD7,06/24/24  8:26:58 PM,1719260818000,26,4,3
2105042,LOP240624001214,3407 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,911N,POLICE RELATED MATTE,1719260874000,"[-122.2701032, 37.8234671]",6050437,2127138,C,06X,CCD3,06/24/24  8:27:54 PM,1719260874000,6,1,1
2105043,LOP240624001215,516 31ST ST,31ST ST,EVAL,EVALUATION,1719260888000,"[-122.2673047, 37.8201002]",6051222,2125897,C,08X,CCD3,06/24/24  8:28:08 PM,1719261965000,8,2,1
2105044,LOP240624001203,CHURCH ST&FOOTHILL BLVD,ST&FOOTHILL BLVD,SECCK,SECURITY CHECK,1719260065000,"[-122.1774214, 37.7698393]",6076852,2107121,C,30Y,CCD6,06/24/24  8:14:25 PM,1719261061000,30,5,3
2105045,LOP240624001216,873 32ND ST,32ND ST,415RM,DISTURBING BETWEEN R,1719261223000,"[-122.2752329, 37.8222171]",6048947,2126711,C,06X,CCD3,06/24/24  8:33:43 PM,1719271225000,6,1,1
2105046,LOP240624001217,110 41ST ST,41ST ST,945A,AMBULANCE REQUESTED,1719261265000,"[-122.2512411, 37.8261081]",6055902,2127997,C,09X,CCD1,06/24/24  8:34:25 PM,1719261265000,9,2,1
2105047,LOP240624001218,E 12TH ST&23RD AV,12TH ST&23RD AV,955,ANIMAL-STRAYING,1719261321000,"[-122.2382754, 37.7833537]",6059357,2112362,C,19X,CCD5,06/24/24  8:35:21 PM,1719311854000,19,3,2
2105048,LOP240624001219,2015 64TH AV,64TH AV,5150,MENTALLY ILL,1719261403000,"[-122.1924083, 37.7653044]",6072491,2105548,C,27Y,CCD6,06/24/24  8:36:43 PM,1719277944000,27,4,3
2105049,LOP240624001221,3228 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,415N,DISTURBANCE-NEIGHBOR,1719261498000,"[-122.2703813, 37.8217709]",6050345,2126522,C,06X,CCD3,06/24/24  8:38:18 PM,1719272833000,6,1,1
2105050,LOP240624001220,2250 96TH AV,96TH AV,484LP,STOLEN LICENSE PLATE,1719261474000,"[-122.1623034, 37.7500404]",6081093,2099835,C,35X,CCD7,06/24/24  8:37:54 PM,1719261760000,35,5,3
2105051,LOP240624001224,1746 96TH AV,96TH AV,R10851,RECOVERED STOLEN VEH,1719261697000,"[-122.1677431, 37.7474942]",6079504,2098936,P,34X,CCD7,06/24/24  8:41:37 PM,1719304106000,34,5,3
